Decline,Topic_Change
12102,False
12104,False
12108,True
12109,False
12113,True
12114,True
12115,False
12116,True
12117,True
12118,False
12119,False
12120,False
12121,False
12122,False
12123,True
12124,True
12125,True
12126,True
12127,False
12128,True
12129,False
12130,False
12131,True
12132,False
12133,False
12134,False
12135,True
12136,True
12137,True
12139,False
12141,True
12142,False
12143,True
12144,False
12145,False
12146,False
12148,False
12149,True
12150,True
12151,True
12152,False
12153,True
12154,False
12156,True
12157,False
12158,False
12159,False
12160,True
12161,False
12162,True
12163,False
12165,True
12166,False
12167,True
12168,False
12169,True
12170,True
12171,True
12172,True
12173,True
12174,True
12175,True
12176,True
12177,False
12178,True
12179,True
12180,False
12181,False
12182,False
12183,True
12184,False
12185,True
12188,True
12189,False
12190,False
12191,True
12192,True
12193,False
12194,False
12195,True
12196,False
12197,False
12198,True
12199,False
12200,True
12201,True
12202,False
12203,False
12204,True
12205,False
12206,False
12207,False
12209,False
12210,True
12211,False
12212,True
12213,True
12214,True
12215,True
12216,False
12218,True
12220,False
12221,False
12222,False
12223,False
12224,False
12225,False
12226,False
12227,False
12228,False
12229,True
12230,True
12231,True
12232,False
12233,True
12234,False
12236,True
12237,False
12238,True
12239,True
12240,True
12244,False
12245,True
12246,True
12247,False
12248,False
12249,True
12252,True
12253,True
12254,True
12255,True
12256,True
12257,True
12260,True
12261,False
12262,True
12263,True
12264,True
12265,False
12266,True
12267,False
12268,True
12269,True
12270,True
12271,True
12272,False
12273,True
12275,True
12276,True
12277,False
12278,False
12279,True
12280,True
12281,False
12282,True
12283,False
12284,True
12285,False
12286,True
12287,False
12288,False
12289,False
12290,True
12291,True
12292,True
12293,True
12295,False
12296,True
12297,True
12298,True
12300,True
12301,True
12303,False
12304,True
12305,False
12306,False
12307,True
12308,True
12309,True
12311,False
12312,True
12313,False
12314,True
12315,True
12316,True
12317,False
12318,True
12320,False
12322,True
12323,True
12324,True
12325,False
12326,False
12327,True
12329,False
12330,True
12331,True
12332,True
12334,False
12336,False
12337,True
12339,False
12340,False
12341,False
12342,True
12343,True
12344,True
12345,False
12346,True
12347,True
12348,True
12349,False
12351,True
12352,False
12353,False
12355,True
12356,False
12357,True
12358,False
12359,True
12360,False
12361,True
12362,True
12363,False
12364,False
12365,True
12366,False
12367,False
12368,False
12369,False
12371,False
12372,True
12374,True
12376,True
12377,False
12378,True
12379,True
12380,True
12381,True
12382,False
12383,True
12384,True
12385,False
12386,True
12387,False
12388,False
12389,False
12390,False
12391,False
12392,True
12393,True
12394,False
12395,False
12396,False
12397,False
12398,True
12399,False
12400,False
12402,True
12403,False
12404,False
12406,True
12407,True
12408,True
12409,False
12410,True
12411,False
12412,True
12413,False
12414,True
12415,True
12416,False
12417,True
12419,False
12420,True
12421,True
12423,True
12424,True
12425,True
12426,True
12427,True
12428,True
12429,True
12430,False
12431,False
12432,False
12433,True
12434,True
12435,True
12436,False
12437,False
12438,False
12439,False
12440,False
12441,False
12442,True
12443,True
12444,False
12445,True
12446,False
12447,True
12448,False
12449,True
12450,True
12452,True
12453,True
12454,False
12455,True
12456,True
12457,False
12458,True
12459,False
12460,False
12462,False
12463,False
12465,True
12467,False
12469,True
12470,True
12471,False
12472,False
12474,False
12475,False
12476,False
12477,True
12478,True
12479,False
12480,True
12481,True
12482,True
12483,True
12484,False
12485,False
12486,False
12487,False
12488,True
12489,False
12490,True
12491,False
12492,True
12493,False
12494,True
12495,False
12496,False
12497,True
12498,False
12499,True
12500,False
12501,False
12502,False
12503,True
12505,False
12506,True
12507,False
12508,False
12509,False
12510,True
12511,False
12512,False
12514,True
12515,False
12516,True
12517,False
12518,False
12520,True
12521,False
12522,False
12523,False
12524,True
12525,False
12526,True
12527,False
12528,True
12529,False
12530,False
12532,False
12533,False
12534,True
12535,True
12536,True
12537,False
12538,True
12540,False
12541,False
12542,False
12543,False
12545,True
12546,False
12548,False
12549,True
12550,False
12551,False
12552,False
12553,False
12554,False
12555,True
12556,True
12557,False
12558,False
12559,False
12561,True
12562,False
12563,False
12564,False
12565,True
12566,False
12567,True
12568,False
12569,True
12570,True
12571,True
12572,False
12573,True
12574,False
12575,False
12576,True
12577,False
12578,False
12579,False
12580,True
12581,False
12582,False
12583,False
12584,False
12585,True
12586,True
12587,False
12588,False
12590,False
12591,True
12592,False
12593,True
12594,False
12595,True
12596,False
12597,False
12599,False
12600,False
12602,True
12603,False
12604,False
12605,True
12606,False
12607,False
12608,True
12610,False
12611,False
12612,True
12613,False
12614,True
12615,True
12616,False
12617,False
12618,True
12621,False
12622,False
12624,False
12625,True
12627,True
12628,True
12629,False
12630,True
12631,False
12632,False
12633,False
12634,True
12635,True
12636,False
12637,False
12642,True
12643,False
12645,True
12646,True
12647,False
12648,True
12649,True
12650,False
12651,False
12652,True
12653,False
12654,True
12655,False
12656,True
12657,True
12658,True
12659,False
12660,False
12661,True
12662,False
12663,False
12664,False
12665,True
12666,True
12667,True
12668,False
12669,True
12671,True
12673,False
12674,True
12675,False
12676,True
12677,True
12678,False
12679,False
12681,False
12682,False
12683,True
12684,True
12686,False
12687,False
12688,False
12689,True
12690,False
12691,False
12692,True
12693,False
12695,False
12696,False
12697,False
12698,False
12699,True
12700,True
12701,False
12702,True
12703,False
12704,False
12706,False
12707,True
12708,False
12709,False
12710,False
12712,False
12713,False
12714,False
12715,False
12716,True
12717,False
12718,False
12719,False
12720,True
12721,False
12722,False
12723,False
12725,True
12726,False
12727,False
12728,False
12729,False
12730,False
12731,True
12732,False
12733,False
12734,True
12735,False
12736,False
12737,False
12738,True
12739,False
12740,False
12741,False
12742,False
12743,True
12744,False
12746,True
12747,False
12749,False
12750,True
12751,True
12752,False
12753,False
12754,False
12755,False
12756,False
12757,True
12758,True
12759,False
12762,False
12763,False
12764,True
12765,False
12766,True
12767,True
12768,True
12769,False
12770,False
12772,False
12773,False
12774,False
12775,False
12776,False
12777,False
12778,True
12779,False
12782,False
12783,False
12784,True
12786,True
12787,True
12788,True
12789,True
12790,False
12791,False
12792,True
12794,True
12795,False
12796,False
12799,False
12800,True
12801,False
12802,True
12803,False
12804,False
12805,False
12806,False
12807,True
12809,False
12810,False
12811,False
12812,False
12813,True
12814,False
12815,True
12816,True
12817,False
12819,True
12820,False
12821,True
12822,True
12824,True
12826,False
12827,False
12829,False
12831,True
12832,False
12833,True
12834,True
12836,False
12837,False
12838,False
12839,False
12840,False
12841,True
12842,True
12843,True
12844,True
12845,False
12846,False
12847,True
12848,False
12849,True
12850,True
12851,False
12852,False
12853,True
12854,True
12855,True
12856,True
12857,True
12858,True
12860,False
12861,False
12862,True
12864,False
12865,False
12867,True
12868,True
12869,True
12870,False
12871,False
12872,True
12874,False
12875,True
12877,False
12878,False
12882,True
12884,False
12885,True
12886,True
12887,True
12888,False
12890,False
12891,True
12892,False
12893,True
12894,False
12895,True
12896,True
12897,False
12898,False
12899,True
12900,False
12901,False
12902,True
12903,False
12904,True
12905,False
12909,False
12910,False
12912,False
12913,True
12914,True
12915,True
12916,False
12917,False
12918,False
12920,True
12921,False
12922,False
12923,True
12924,True
12925,True
12926,False
12927,False
12928,True
12929,False
12930,False
12933,False
12935,True
12936,False
12937,True
12938,True
12939,True
12940,False
12941,False
12942,False
12943,False
12944,True
12945,False
12946,False
12947,False
12948,True
12949,True
12950,False
12952,False
12953,False
12954,True
12955,False
12956,True
12957,True
12958,False
12959,False
12960,False
12962,False
12963,False
12964,False
12966,False
12967,True
12968,False
12969,False
12970,False
12971,True
12972,False
12973,True
12974,False
12975,True
12977,False
12978,False
12979,False
12980,False
12981,True
12982,False
12983,False
12984,False
12985,True
12986,True
12987,False
12988,True
12989,False
12990,False
12992,True
12993,False
12995,False
12997,False
12999,False
13000,True
13001,False
13002,False
13003,False
13004,False
13005,True
13006,True
13007,True
13008,True
13009,True
13010,False
13011,False
13012,False
13013,True
13014,False
13015,True
13016,True
13017,False
13018,False
13019,True
13020,False
13021,False
13022,True
13023,False
13025,False
13026,True
13027,False
13028,True
13029,True
13030,False
13031,False
13032,True
13034,True
13035,False
13036,False
13037,True
13039,False
13040,True
13041,False
13044,True
13047,True
13049,False
13051,False
13052,True
13053,True
13054,True
13055,False
13056,False
13057,False
13058,False
13061,True
13063,True
13064,False
13065,False
13067,False
13069,False
13072,True
13073,True
13074,False
13075,False
13076,False
13077,True
13078,True
13079,False
13080,False
13081,False
13082,False
13083,False
13085,False
13086,False
13087,True
13088,True
13090,True
13091,False
13092,True
13093,False
13095,True
13096,False
13097,False
13098,False
13099,False
13100,False
13101,False
13102,True
13103,False
13104,False
13105,True
13106,True
13108,True
13109,False
13110,True
13111,True
13112,False
13113,True
13114,False
13115,True
13116,True
13117,False
13118,True
13119,False
13120,False
13121,False
13122,False
13123,False
13124,False
13125,False
13127,True
13128,False
13129,True
13130,False
13131,False
13132,False
13133,False
13134,True
13135,True
13136,False
13137,False
13138,False
13139,True
13140,True
13141,False
13142,True
13144,False
13146,False
13148,False
13149,True
13150,False
13152,True
13153,False
13155,False
13157,True
13158,True
13159,True
13160,False
13162,True
13163,True
13164,True
13165,False
13166,False
13167,False
13168,True
13169,False
13170,True
13171,False
13173,False
13174,True
13175,True
13176,False
13177,True
13179,False
13180,True
13181,True
13182,True
13183,False
13184,True
13186,False
13187,False
13188,True
13189,True
13190,True
13191,True
13192,False
13193,True
13194,True
13195,True
13196,True
13197,True
13198,True
13200,False
13201,False
13202,False
13203,True
13204,True
13206,True
13207,True
13208,False
13209,False
13210,False
13211,True
13212,False
13214,False
13215,False
13216,False
13217,True
13218,False
13219,True
13220,True
13221,False
13223,False
13225,True
13226,False
13228,False
13229,False
13230,False
13231,True
13232,True
13233,False
13234,False
13236,False
13237,False
13238,False
13239,False
13240,True
13241,False
13242,False
13244,False
13245,False
13246,False
13247,False
13248,False
13249,True
13250,False
13251,True
13252,False
13253,True
13254,True
13255,False
13256,False
13257,False
13259,True
13260,False
13261,True
13262,True
13263,False
13264,True
13265,False
13267,True
13268,False
13269,False
13270,False
13271,False
13272,False
13273,True
13274,False
13275,True
13276,False
13277,False
13278,False
13281,False
13282,False
13283,False
13284,True
13285,False
13287,True
13288,True
13289,True
13290,False
13291,False
13292,True
13294,False
13295,False
13296,True
13297,True
13298,False
13299,True
13300,False
13301,False
13302,True
13303,False
13304,False
13306,False
13307,False
13308,True
13309,False
13310,False
13311,True
13312,False
13313,False
13314,True
13315,True
13316,False
13317,True
13318,True
13320,False
13321,False
13322,False
13323,False
13324,False
13325,False
13326,True
13328,False
13329,True
13330,False
13331,True
13332,False
13333,False
13334,False
13335,True
13336,False
13337,False
13338,True
13339,False
13340,False
13341,False
13342,True
13343,True
13344,True
13345,False
13346,False
13347,False
13348,True
13349,False
13350,False
13351,False
13352,False
13353,False
13354,False
13356,True
13357,False
13358,False
13359,False
13360,True
13361,False
13362,False
13363,False
13364,False
13365,True
13367,True
13368,False
13369,True
13370,True
13371,False
13373,False
13374,True
13375,False
13376,True
13377,True
13378,True
13379,False
13380,False
13381,True
13382,True
13383,True
13384,True
13386,False
13387,True
13388,True
13389,True
13390,False
13391,False
13393,True
13394,False
13395,False
13396,True
13397,True
13398,True
13399,False
13400,True
13401,False
13402,False
13403,False
13404,False
13405,False
13406,True
13407,False
13408,False
13409,True
13410,False
13411,False
13413,True
13414,True
13415,True
13416,True
13417,True
13418,True
13419,True
13420,False
13421,False
13422,True
13423,False
13424,False
13425,False
13426,False
13428,True
13429,True
13431,False
13432,False
13434,True
13435,False
13436,False
13437,False
13438,False
13439,False
13440,False
13441,False
13442,False
13443,False
13444,False
13445,True
13447,False
13448,False
13449,False
13450,True
13451,True
13452,False
13453,True
13454,True
13455,False
13457,True
13458,True
13459,False
13460,True
13462,False
13463,True
